frame_index,estimator,unified_memory_score,evidence_confidence,intent_state,intent_confidence,intent_score,mode,appearance_score,appearance_weight,appearance_contribution,semantic_score,semantic_weight,semantic_contribution,geometry_score,geometry_weight,geometry_contribution,intent_weight,intent_contribution
45,depth,0.6326763077358664,0.9114708203893856,Walk,1.0,0.0,weighted,0.9192708333333334,0.2562876639757612,0.23559777443605132,0.7037538290023804,0.19620270578476676,0.1380784054566571,0.9638465084135532,0.26871511758595273,0.25900012784315796,0.2787945126535193,0.0
48,depth,0.6071627936432715,0.8919484287808686,Viewpoint Locomotion,1.0,0.0,weighted,0.8275109170305677,0.2356632220898456,0.19501388902194647,0.7205801010131836,0.20521086173455333,0.14787086347768688,0.9633220471441746,0.274340281038004,0.2642780411436382,0.2847856351375971,0.0
51,depth,0.649943390802411,0.9229109989912396,Turn Left,1.0,0.0,weighted,0.9040322580645161,0.2467715232094168,0.22308941735302923,0.7902649641036987,0.21571673708681713,0.17047337949048055,0.9691411126405001,0.26454413151493744,0.2563805939589012,0.2729676081888286,0.0
54,depth,0.7401431800765355,0.7792723008283574,Turn Right,0.598958320915699,0.401041679084301,weighted,0.8016806722689076,0.2646199520917277,0.21214070108866237,0.6865483522415161,0.22661690416538513,0.15558346214481872,0.9423675537109375,0.31105808776707167,0.29313104923105743,0.19770505597581567,0.07928796761199683
57,depth,0.6016254178109466,0.8902212050996008,Turn Right,1.0,0.0,weighted,0.8589420654911839,0.24788706162577107,0.21292062472138018,0.6341103315353394,0.18300157035731082,0.1160431864507621,0.9720016475766897,0.2805155807282638,0.27266160663880434,0.28859578728865426,0.0
60,depth,0.69095901104251,0.7324500943268918,Turn Right,0.598958320915699,0.401041679084301,weighted,0.7540983606557377,0.26393917477758316,0.1990360990126037,0.6212481260299683,0.2174407561022752,0.13508466225107785,0.8827866464853287,0.3089808851664885,0.2727641994441928,0.2096391839536531,0.08407405033463569
63,depth,0.5739193038992698,0.8678139669259759,Walk,1.0,0.0,weighted,0.8647619047619047,0.2541489085983325,0.21977829429265325,0.6627220511436462,0.1947704739012294,0.12907868796604277,0.8750956952571869,0.25718595447373205,0.22506232164057377,0.2938946630267061,0.0
66,depth,0.5914139433343875,0.8818550925514277,Walk,1.0,0.0,weighted,0.8645484949832776,0.25110045843680573,0.21708852343115143,0.6426131725311279,0.18664130833194897,0.11993816327255417,0.9358766302466393,0.271817084014205,0.25438725663068185,0.2904411492170403,0.0
69,depth,0.5655946497194293,0.8640508720379685,Backward,1.0,0.0,weighted,0.8536036036036037,0.25476330688902327,0.21746687682644106,0.5968837141990662,0.17814365850331185,0.10633104854846682,0.9000878259539604,0.2686368122891258,0.24179672434452137,0.29845622231853913,0.0
72,depth,0.5569254957023271,0.8570788117123895,Backward,1.0,0.0,weighted,0.863265306122449,0.2591119442290948,0.22368235185491245,0.607307493686676,0.1822853580678159,0.11070326394394359,0.8610578924417496,0.25844938169302684,0.222539879903471,0.3001533160100625,0.0
