frame_index,reference_frame,middle_frame,current_frame,similarity,delete_frame,delete_range,memory_size,matching_points,orb_runtime_ms,lightglue_runtime_ms,runtime_ms,confidence,semantic_similarity,final_similarity,spatial_alpha,average_displacement,median_displacement,maximum_displacement,depth_runtime_ms,geometry_similarity,depth_difference,depth_metric,depth_cache_hit_reference,depth_cache_hit_current,memory_state,policy,transition,unified_memory_score,geometry_confidence,intent_state,estimator,decision,window_before,window_after,pose_x,pose_z,pose_yaw,pose_pitch,delta_x,delta_z,delta_yaw,delta_pitch,movement_magnitude,rotation_magnitude,pose_confidence,pose_delta_position,view_intent,move_intent,has_view_motion,has_move_motion,action_explanation,use_pose_memory
87,71,74,78,0.9408565536141396,72,72-73-74,9,225280,0.0,0.0,276.3052580412477,0.9408565536141396,0.9408565536141396,0.9408565536141396,0.0,0.0,0.0,0.0,276.3052580412477,0.9408565536141396,0.05914344638586044,l1,False,False,KEEP,physmem_rule,proposal_keep_validated|prev=INSERT,0.5989794128652162,0.9408565536141396,Walk,depth,physmem_keep,0 54 71 72 73 74 75 76 77,0 54 71 75 76 77 78 79 80,0.0,8.999999970197678,5.587935447692871e-09,0.0,-0.6666666865348816,1.0,0.0,0.0,1.201850436175566,0.0,1.0,1.201850436175566,None,Walk,False,True,locomotion,True
90,71,77,81,0.918697789311409,75,75-76-77,9,225280,0.0,0.0,60.341934906318784,0.918697789311409,0.918697789311409,0.918697789311409,0.0,0.0,0.0,0.0,60.341934906318784,0.918697789311409,0.081302210688591,l1,True,False,KEEP,physmem_rule,proposal_keep_validated|prev=KEEP,0.5479102092378496,0.918697789311409,Walk,depth,physmem_keep,0 54 71 75 76 77 78 79 80,0 54 71 78 79 80 81 82 83,0.3333333432674408,9.999999970197678,5.587935447692871e-09,0.0,0.3333333432674408,1.0,0.0,0.0,1.0540925565309005,0.0,1.0,1.0540925565309005,None,Walk,False,True,locomotion,True
93,71,80,84,0.9285323992371559,54,54-78,9,225280,0.0,0.0,137.42279610596597,0.9285323992371559,0.9285323992371559,0.9285323992371559,0.0,0.0,0.0,0.0,137.42279610596597,0.9285323992371559,0.07146760076284409,l1,True,False,INSERT,physmem_rule,pose_forward_progression_preserve_progression|prev=KEEP,0.5440184142321276,0.9285323992371559,Viewpoint Locomotion,depth,physmem_insert,0 54 71 78 79 80 81 82 83,0 71 79 80 81 82 83 84 85,0.6666666865348816,10.999999970197678,-0.08007811941206455,0.0,0.3333333432674408,1.0,-0.080078125,0.0,1.0540925565309005,0.080078125,1.0,1.0540925565309005,Turn Left,Walk,True,True,viewpoint_locomotion,True
96,79,82,86,0.9709251709282398,80,80-81-82,9,225280,0.0,0.0,178.58049203641713,0.9709251709282398,0.9709251709282398,0.9709251709282398,0.0,0.0,0.0,0.0,178.58049203641713,0.9709251709282398,0.029074829071760178,l1,False,False,KEEP,physmem_rule,proposal_keep_validated|prev=INSERT,0.6322123410505065,0.9709251709282398,Viewpoint Locomotion,depth,physmem_keep,0 71 79 80 81 82 83 84 85,0 71 79 83 84 85 86 87 88,0.6666666865348816,11.999999970197678,5.587935447692871e-09,0.0,0.0,1.0,0.080078125,0.0,1.0,0.080078125,1.0,1.0,Turn Right,Walk,True,True,viewpoint_locomotion,True
99,79,85,89,0.9543207697570324,71,71-83,9,225280,0.0,0.0,55.040294071659446,0.9543207697570324,0.9543207697570324,0.9543207697570324,0.0,0.0,0.0,0.0,55.040294071659446,0.9543207697570324,0.045679230242967606,l1,True,False,INSERT,physmem_rule,pose_forward_progression_preserve_progression|prev=KEEP,0.4284717144182945,0.9543207697570324,Walk,depth,physmem_insert,0 71 79 83 84 85 86 87 88,0 79 84 85 86 87 88 89 90,0.3333333432674408,12.999999970197678,5.587935447692871e-09,0.0,-0.3333333432674408,1.0,0.0,0.0,1.0540925565309005,0.0,1.0,1.0540925565309005,None,Walk,False,True,locomotion,True
102,84,87,91,0.8816323652863503,79,79-85,9,225280,0.0,0.0,136.11349486745894,0.8816323652863503,0.8816323652863503,0.8816323652863503,0.0,0.0,0.0,0.0,136.11349486745894,0.8816323652863503,0.11836763471364975,l1,False,False,INSERT,physmem_rule,pose_forward_progression_preserve_progression|prev=INSERT,0.40188745933557823,0.8816323652863503,Walk,depth,physmem_insert,0 79 84 85 86 87 88 89 90,0 84 86 87 88 89 90 91 92,0.0,13.999999970197678,5.587935447692871e-09,0.0,-0.3333333432674408,1.0,0.0,0.0,1.0540925565309005,0.0,1.0,1.0540925565309005,None,Walk,False,True,locomotion,True
105,86,89,93,0.9765172563493252,84,84-87,9,225280,0.0,0.0,178.00613190047443,0.9765172563493252,0.9765172563493252,0.9765172563493252,0.0,0.0,0.0,0.0,178.00613190047443,0.9765172563493252,0.02348274365067482,l1,False,False,INSERT,physmem_rule,pose_forward_progression_preserve_progression|prev=INSERT,0.4821362556367237,0.9765172563493252,Walk,depth,physmem_insert,0 84 86 87 88 89 90 91 92,0 86 88 89 90 91 92 93 94,0.3333333432674408,14.66666665673256,5.587935447692871e-09,0.0,0.3333333432674408,0.6666666865348816,0.0,0.0,0.7453560147132695,0.0,1.0,0.7453560147132695,None,Walk,False,True,locomotion,True
108,88,91,95,0.9871452851220965,86,86-89,9,225280,0.0,0.0,128.90414893627167,0.9871452851220965,0.9871452851220965,0.9871452851220965,0.0,0.0,0.0,0.0,128.90414893627167,0.9871452851220965,0.012854714877903461,l1,False,False,INSERT,physmem_rule,pose_lateral_motion_preserve_progression|prev=INSERT,0.5794506605524139,0.9871452851220965,Right,depth,physmem_insert,0 86 88 89 90 91 92 93 94,0 88 90 91 92 93 94 95 96,0.6666666865348816,14.66666665673256,5.587935447692871e-09,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,1.0,0.3333333432674408,None,Right,False,True,lateral_motion,True
111,90,93,97,0.9746440071612597,91,91-92-93,9,225280,0.0,0.0,152.62624784372747,0.9746440071612597,0.9746440071612597,0.9746440071612597,0.0,0.0,0.0,0.0,152.62624784372747,0.9746440071612597,0.02535599283874035,l1,False,False,KEEP,physmem_rule,proposal_keep_validated|prev=INSERT,0.6079603701172407,0.9746440071612597,Turn Left,depth,physmem_keep,0 88 90 91 92 93 94 95 96,0 88 90 94 95 96 97 98 99,0.6666666865348816,14.66666665673256,-0.17968749441206455,0.0,0.0,0.0,-0.1796875,0.0,0.0,0.1796875,1.0,0.0,Turn Left,None,True,False,viewpoint_change,True
114,90,96,100,0.9045645967125893,94,94-95-96,9,225280,0.0,0.0,144.80408001691103,0.9045645967125893,0.9045645967125893,0.9045645967125893,0.0,0.0,0.0,0.0,144.80408001691103,0.9045645967125893,0.09543540328741074,l1,True,False,KEEP,physmem_rule,pose_viewpoint_change_protect_memory|prev=KEEP,0.5135740157438331,0.9045645967125893,Turn Left,depth,physmem_keep,0 88 90 94 95 96 97 98 99,0 88 90 97 98 99 100 101 102,0.6666666865348816,14.66666665673256,-0.35937499441206455,0.0,0.0,0.0,-0.1796875,0.0,0.0,0.1796875,1.0,0.0,Turn Left,None,True,False,viewpoint_change,True
117,90,99,103,0.9440803863108158,88,88-97,9,225280,0.0,0.0,132.95030617155135,0.9440803863108158,0.9440803863108158,0.9440803863108158,0.0,0.0,0.0,0.0,132.95030617155135,0.9440803863108158,0.05591961368918419,l1,True,False,INSERT,physmem_rule,pose_lateral_motion_preserve_progression|prev=KEEP,0.5634133336735812,0.9440803863108158,Viewpoint Locomotion,depth,physmem_insert,0 88 90 97 98 99 100 101 102,0 90 98 99 100 101 102 103 104,0.3333333432674408,14.66666665673256,-0.29947916232049465,0.0,-0.3333333432674408,0.0,0.0598958320915699,0.0,0.3333333432674408,0.0598958320915699,1.0,0.3333333432674408,Turn Right,Left,True,True,viewpoint_locomotion,True
