frame_index,memory_state,decision,policy,transition,unified_memory_score,geometry_confidence,intent_state,delete_frame,memory_size
60,KEEP,physmem_keep,physmem_rule,action_mode_view_rotation_protect|mode=Viewpoint Locomotion|turn=TurnStart|view=Known View|selection=protect_current|trajectory=Starting:right|prev=KEEP,0.5305410054753732,0.9376150034368038,Viewpoint Locomotion,49,9
63,INSERT,physmem_insert,physmem_rule,turn_in_progress_soft_insert|mode=View Rotation Only|turn=TurnInProgress|view=View Transition|selection=turn_transition|trajectory=Idle:none|prev=KEEP,0.496113121088088,0.9306512773036957,Turn Left,43,9
66,KEEP,physmem_keep,physmem_rule,turn_in_progress_soft_insert|insert_hysteresis_enter=0.35|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Revisit|selection=turn_transition|trajectory=Starting:left|prev=INSERT,0.6212986745179568,0.9813571758568287,Viewpoint Locomotion,54,9
69,KEEP,physmem_keep,physmem_rule,turn_in_progress_soft_insert|insert_hysteresis_enter=0.35|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Revisit|selection=turn_transition|trajectory=Starting:right|prev=KEEP,0.5944939294324163,0.9772109016776085,Viewpoint Locomotion,57,9
72,INSERT,physmem_insert,physmem_rule,turn_in_progress_soft_insert|trajectory_progress_bypasses_insert_hysteresis|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Revisit|selection=turn_transition|trajectory=Progressing:right|prev=KEEP,0.4727290970140278,0.8867941498756409,Viewpoint Locomotion,52,9
75,KEEP,physmem_keep,physmem_rule,turn_in_progress_soft_insert|insert_hysteresis_enter=0.35|mode=View Rotation Only|turn=TurnInProgress|view=View Transition|selection=turn_transition|trajectory=Idle:none|prev=INSERT,0.5738909896530963,0.8639834970235825,Turn Right,62,9
78,INSERT,physmem_insert,physmem_rule,turn_in_progress_soft_insert|mode=View Rotation Only|turn=TurnInProgress|view=View Transition|selection=turn_transition|trajectory=Idle:none|prev=KEEP,0.49952655988377304,0.8724225461483002,Turn Right,60,9
81,INSERT,physmem_insert,physmem_rule,turn_in_progress_soft_insert|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Revisit|selection=turn_transition|trajectory=Starting:backward|prev=INSERT,0.5147427426913184,0.9641983211040497,Viewpoint Locomotion,65,9
84,KEEP,physmem_keep,physmem_rule,turn_in_progress_soft_insert|insert_hysteresis_enter=0.35|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Known View|selection=turn_transition|trajectory=Starting:forward|prev=INSERT,0.5819702163475844,0.9735589064657688,Viewpoint Locomotion,69,9
87,KEEP,physmem_keep,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=PostTurnStabilization|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5710085303130403,0.9627111256122589,Walk,72,9
90,INSERT,physmem_insert,physmem_rule,action_mode_locomotion_orb_insert|mode=Locomotion Only|turn=PostTurnStabilization|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5542060133956968,0.9705187622457743,Walk,45,9
93,INSERT,physmem_insert,physmem_rule,action_mode_view_rotation_protect|trajectory_forward_blocks_pullback|mode=Viewpoint Locomotion|turn=TurnStart|view=Novel View|selection=protect_current|trajectory=Progressing:forward|prev=INSERT,0.5764864268768504,0.9139593243598938,Viewpoint Locomotion,76,9
96,INSERT,physmem_insert,physmem_rule,turn_in_progress_soft_insert|trajectory_progress_bypasses_insert_hysteresis|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Novel View|selection=turn_transition|trajectory=Progressing:forward|prev=INSERT,0.6025940407703183,0.9663785956799984,Viewpoint Locomotion,75,9
99,KEEP,physmem_keep,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=PostTurnStabilization|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=INSERT,0.6558624778133733,0.9789497796446085,Walk,82,9
102,KEEP,physmem_keep,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=PostTurnStabilization|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5752729024209615,0.9563780017197132,Walk,85,9
105,INSERT,physmem_insert,physmem_rule,action_mode_locomotion_orb_insert|mode=Locomotion Only|turn=StableNewView|view=Revisit|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5396621473937988,0.9288116246461868,Walk,77,9
108,INSERT,physmem_insert,physmem_rule,action_mode_locomotion_orb_insert|mode=Locomotion Only|turn=StableNewView|view=Revisit|selection=orb_locomotion|trajectory=Starting:right|prev=INSERT,0.5664867955835784,0.9708796255290508,Right,88,9
111,KEEP,physmem_keep,physmem_rule,action_mode_view_rotation_protect|mode=View Rotation Only|turn=TurnStart|view=View Transition|selection=protect_current|trajectory=Idle:none|prev=INSERT,0.5612522940648559,0.979508051648736,Turn Left,94,9
114,INSERT,physmem_insert,physmem_rule,turn_in_progress_soft_insert|mode=View Rotation Only|turn=TurnInProgress|view=View Transition|selection=turn_transition|trajectory=Idle:none|prev=KEEP,0.5571267043941969,0.957840234041214,Turn Left,91,9
117,KEEP,physmem_keep,physmem_rule,turn_in_progress_soft_insert|insert_hysteresis_enter=0.35|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Revisit|selection=turn_transition|trajectory=Starting:left|prev=INSERT,0.6116666809910486,0.984384573996067,Viewpoint Locomotion,99,9
